"","district","state","year","ins.units","farmers","loanee","nonloanee","area.ins","farmers.premium","state.premium","goi.premium","gross.premium","sum.insured","male.pt","female.pt","othergen.pt","sc.pt","st.pt","obc.pt","gen.pt","marginal.pt","small.pt","othertype.pt","jan.rf","jan.ptdef","feb.rf","feb.ptdef","mar.rf","mar.ptdef","apr.rf","apr.ptdef","may.rf","may.ptdef","jun.rf","jun.ptdef","jul.rf","jul.ptdef","aug.rf","aug.ptdef","sep.rf","sep.ptdef","oct.rf","oct.ptdef","nov.rf","nov.ptdef","dec.rf","dec.ptdef","area","prod","yield","area_max97","icr2017_area","icr2017_prod","icr2017_yield","jan.normal","feb.normal","mar.normal","apr.normal","may.normal","jun.normal","jul.normal","aug.normal","sep.normal","oct.normal","nov.normal","dec.normal","annual.normal","f.it","jan.rfdev","feb.rfdev","mar.rfdev","apr.rfdev","may.rfdev","jun.rfdev","jul.rfdev","aug.rfdev","sep.rfdev","oct.rfdev","nov.rfdev","dec.rfdev","cdsp.jan.mintemp","cdsp.jan.maxtemp","cdsp.feb.mintemp","cdsp.feb.maxtemp","cdsp.mar.mintemp","cdsp.mar.maxtemp","cdsp.apr.mintemp","cdsp.apr.maxtemp","cdsp.may.mintemp","cdsp.may.maxtemp","cdsp.jun.mintemp","cdsp.jun.maxtemp","cdsp.jul.mintemp","cdsp.jul.maxtemp","cdsp.aug.mintemp","cdsp.aug.maxtemp","cdsp.sep.mintemp","cdsp.sep.maxtemp","cdsp.oct.mintemp","cdsp.oct.maxtemp","cdsp.nov.mintemp","cdsp.nov.maxtemp","cdsp.dec.mintemp","cdsp.dec.maxtemp"
"27","Ambala","Haryana",2018,481,21301,23126,45,31.38,461.22,116.34,115.63,693.19,23060.88,0.9275,0.0719,6e-04,0.0233,0.0019,0.3515,0.6233,0.1275,0.6725,0.2,0.0046,-0.88,0.0211,-0.33,7e-04,-0.97,0.0071,-0.08,0.0205,0,0.1358,0.29,0.2465,-0.2,0.2522,-0.23,0.2106,0.19,0.0299,-0.13,0.0018,-0.8,0.0103,-0.51,89.863,291036,19.25,131.177,178,747.1,12463,0.042,0.052,0.028,0.012,0.015,0.072,0.272,0.25,0.168,0.027,0.006,0.015,0.959,0.176292134831461,-0.890476190476191,-0.594230769230769,-0.975,-0.408333333333333,0.366666666666667,0.886111111111111,-0.0937500000000001,0.00879999999999992,0.253571428571428,0.107407407407407,-0.7,-0.313333333333333,7.475,20.75,10.65,24.425,15.075,29.875,19.825,34.575,23.275,37.45,26.325,36.575,26.15,33.975,26.175,33.625,23.825,32.125,17.675,31.675,13.05,27.35,7.4,22.675
"28","Amravati","Maharashtra",2018,89,81198,62966,76290,135.59,1397.63,4600.9,4600.9,10599.43,49896.05,0.8085,0.1902,0.0013,0.0636,0.0306,0.6488,0.257,0.0817,0.7355,0.1828,0,-1,0.0173,1.74,0,-1,0.024,5.49,0,-1,0.1751,0.28,0.2177,-0.14,0.1515,-0.38,0.0896,-0.41,0,-1,0,-1,2e-04,-0.97,678.796,1149870.1,10.16,835.2,847.01,711.93,17376,0.015,0.013,0.012,0.013,0.012,0.149,0.286,0.21,0.186,0.05,0.024,0.006,0.976,0.160080754654609,-1,0.330769230769231,-1,0.846153846153846,-1,0.175167785234899,-0.238811188811189,-0.278571428571429,-0.518279569892473,-1,-1,-0.966666666666667,14.66,30.13,16.56,32.225,18.255,31.71,17.985,29.575,14.685,21.555,14.03,18.405,13.5,16.18,13.385,16.17,12.875,17.985,16.285,26.49,14.68,25.795,8.835,16.48
"29","Amravati","Maharashtra",2019,90,112185,59898,135696,187.42,1766.4,4880.92,4880.92,11528.24,66344.02,0.8006,0.1989,5e-04,0.0808,0.0206,0.6996,0.199,0.0804,0.7956,0.124,0.0049,-0.41,0,-1,0,-1,0.0051,0.95,0,-1,0.0834,-0.43,0.3175,0.14,0.2534,-0.11,0.2379,0.55,0.0376,-0.26,0.0047,-0.75,0.003,-0.62,673.767,778119,7.98,835.2,847.01,711.93,17376,0.015,0.013,0.012,0.013,0.012,0.149,0.286,0.21,0.186,0.05,0.024,0.006,0.976,0.221272476121888,-0.673333333333333,-1,-1,-0.607692307692308,-1,-0.440268456375839,0.11013986013986,0.206666666666667,0.279032258064516,-0.248,-0.804166666666667,-0.5,13.22,29.8,16.015,32,19.065,35.39,17.175,29.285,21.335,34.8,21.52,31.02,15.685,19.93,17.89,22.97,19.825,25.775,17.165,24.11,17.56,27.89,16.555,26.685
"30","Amravati","Maharashtra",2020,90,93828,34672,114119,138.7,1256.33,3757.16,3757.16,8770.65,51104.91,0.7984,0.201,6e-04,0.0798,0.0307,0.6796,0.2099,0.0753,0.8156,0.1091,0.0153,0.85,0,-1,0.0215,1.5,1e-04,-0.97,0.0012,-0.81,0.1663,0.14,0.2154,-0.22,0.1898,-0.34,0.1222,-0.2,0.0382,-0.25,0.003,-0.84,6e-04,-0.92,675.922,1113363.12,13.16,835.2,847.01,711.93,17376,0.015,0.013,0.012,0.013,0.012,0.149,0.286,0.21,0.186,0.05,0.024,0.006,0.976,0.163752494067366,0.0200000000000001,-1,0.791666666666667,-0.992307692307692,-0.9,0.116107382550336,-0.246853146853147,-0.096190476190476,-0.343010752688172,-0.236,-0.875,-0.9,7.3,14.8333333333333,17.65,31.6833333333333,9.9,17.3166666666667,3.81666666666667,6.45,4.01666666666667,6.06666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Anantapuramu","Andhra Pradesh",2019,287,17906,13954,13448,31.49,0.19,1525.05,692.09,2217.33,18607.34,0.7023,0.2965,0.0012,0.0507,0.0216,0.4277,0.5,0.1999,0.653,0.1471,0.0106,1.72,0.001,-0.77,0,-1,0.0132,-0.28,0.0476,-0.16,0.0523,-0.11,0.0301,-0.52,0.0701,-0.17,0.2299,0.72,0.1796,0.59,0.0127,-0.68,0.0147,0.33,1009.319,832772,152.66,1400.683,1368.66,1237.76,29339,0.003,0.005,0.004,0.016,0.057,0.041,0.038,0.071,0.122,0.092,0.041,0.007,0.497,0.0230079055426476,2.53333333333333,-0.8,-1,-0.175,-0.164912280701754,0.275609756097561,-0.207894736842105,-0.0126760563380281,0.884426229508197,0.952173913043478,-0.690243902439024,1.1,18.35,29.5571428571429,21.55,32.4285714285714,21.3642857142857,30.5785714285714,22.85,32.0857142857143,28.4714285714286,37.9928571428571,28.2357142857143,36.8214285714286,26.5071428571429,33.9071428571429,20.3142857142857,26.0071428571429,25.5428571428571,32.0714285714286,3.55714285714286,4.45714285714286,22.8928571428571,31.7285714285714,20.9,29.7428571428571
"32","Anantapuramu","Andhra Pradesh",2018,85,11455,11494,587,17.44,453.87,285.46,285.46,1024.79,9493.41,0.6656,0.3344,0,0.0666,0.0044,0.6019,0.3271,0.0632,0.8497,0.0871,0,-1,0.003,-0.09,0.0195,2.2,0.0157,-0.17,0.0638,0.13,0.0749,0.36,0.0201,-0.69,0.0358,-0.52,0.1046,-0.19,0.0484,-0.58,0.0047,-0.87,3e-04,-0.98,1198.824,575615,159.11,1400.683,1368.66,1237.76,29339,0.003,0.005,0.004,0.016,0.057,0.041,0.038,0.071,0.122,0.092,0.041,0.007,0.497,0.0127423903672205,-1,-0.4,3.875,-0.0187500000000001,0.119298245614035,0.826829268292683,-0.471052631578947,-0.495774647887324,-0.142622950819672,-0.473913043478261,-0.885365853658536,-0.957142857142857,16.6071428571429,26.4214285714286,17.2428571428571,28.0214285714286,20.3214285714286,30.2714285714286,22.9214285714286,31.5357142857143,25.75,34.1,23.3285714285714,31.0785714285714,18.6571428571429,24.0928571428571,16.4642857142857,21.3142857142857,16.4214285714286,22.0642857142857,24.3714285714286,33.9785714285714,22.6428571428571,32.2285714285714,20.6,29.5714285714286
"33","Azamgarh","Uttar Pradesh",2019,1475,15295,16578,265,10.88,90.35,90.35,90.35,271.05,4517.53,0.9135,0.0861,4e-04,0.0837,0.0034,0.4456,0.4673,0.5924,0.372,0.0356,0.0053,-0.45,0.0186,0.81,0.0031,-0.49,0,-1,0,-1,0.0275,-0.71,0.2656,-0.17,0.0887,-0.67,0.4785,1.4,0.0136,-0.62,0,-1,0.0077,1.33,251.813,2007804,87.68,678.677,499.25,1466.07,28211,0.022,0.009,0.016,0.003,0.008,0.103,0.274,0.29,0.261,0.05,0.009,0.003,1.048,0.0217926890335503,-0.759090909090909,1.06666666666667,-0.80625,-1,-1,-0.733009708737864,-0.0306569343065694,-0.694137931034483,0.833333333333333,-0.728,-1,1.56666666666667,7.53888888888889,19.8222222222222,10.4444444444444,21.45,15.0944444444444,30.6333333333333,22.1555555555556,38.0277777777778,25.5777777777778,41.5611111111111,27.6666666666667,39.9333333333333,26.3388888888889,34.15,24.6944444444444,31.5277777777778,20.8722222222222,26.5777777777778,19.5722222222222,29.7277777777778,11.2388888888889,20.9944444444444,4.85555555555556,10.9555555555556
"34","Azamgarh","Uttar Pradesh",2020,1388,9418,9819,33,6.25,77.88,85.09,85.09,248.06,3894.12,0.9177,0.0818,5e-04,0.067,0.0033,0.4602,0.4695,0.5393,0.4305,0.0302,0.0038,-0.6,0.0107,0.04,0.0418,5.85,0.0059,-0.02,0.0237,0.12,0.1868,0.93,0.2398,-0.25,0.1623,-0.4,0.2483,0.25,0.0055,-0.85,0,-1,0,-1,239.794,1346197,89.26,678.677,499.25,1466.07,28211,0.022,0.009,0.016,0.003,0.008,0.103,0.274,0.29,0.261,0.05,0.009,0.003,1.048,0.0125187781672509,-0.827272727272727,0.188888888888889,1.6125,0.966666666666667,1.9625,0.813592233009709,-0.124817518248175,-0.440344827586207,-0.0486590038314176,-0.89,-1,-1,9.4,20.2,11.2,25.1,16.8,29.3,21.5,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Azamgarh","Uttar Pradesh",2018,1479,23077,24814,714,15.65,146.24,142.58,142.58,431.4,7311.87,0.9138,0.0853,9e-04,0.1035,0.0032,0.3889,0.5044,0.5238,0.42,0.0562,0,-1,0.0014,-0.86,0,-1,0.0387,5.34,0.0396,1.55,0.0433,-0.55,0.1706,-0.49,0.2163,-0.26,0.0773,-0.67,0,-1,0,-1,0,-1,247.555,1734084,88.05,678.677,499.25,1466.07,28211,0.022,0.009,0.016,0.003,0.008,0.103,0.274,0.29,0.261,0.05,0.009,0.003,1.048,0.0313470205307962,-1,-0.844444444444444,-1,11.9,3.95,-0.579611650485437,-0.377372262773723,-0.254137931034483,-0.703831417624521,-1,-1,-1,6.72777777777778,19.7944444444444,11.7777777777778,27.1333333333333,16.3722222222222,34.1722222222222,21.2777777777778,37.5666666666667,25.2333333333333,39.5833333333333,27.6777777777778,39.4833333333333,24.6666666666667,34.0166666666667,25.4777777777778,32.3555555555556,24.0444444444444,32.8055555555556,18.7833333333333,33.2444444444444,13.6833333333333,28.7333333333333,8.25555555555556,23.5277777777778
"36","Bageshwar","Uttarakhand",2018,7,4378,3156,1508,1.66,3.39,0,0,3.39,675.4,0.9284,0.0716,0,0.1949,0.0274,0.0322,0.7455,0.0547,0.9241,0.0212,0.0147,-0.68,0.017,-0.64,0.0153,-0.68,0.096,2.77,0.0563,0.21,0.1408,0.06,0.5717,0.91,0.5782,1.09,0.202,0.35,8e-04,-0.99,0.0108,0.34,0,-1,21.934,26225,20.4,44.896,42.25,55.99,9031,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0.0392899408284024,-15.7,-18,-16.3,-97,-57.3,-141.8,-572.7,-579.2,-203,-1.8,-11.8,-1,4.8,18,7.2,25.1,10.7,31.4,16.3,34.2,20.9,36.2,25.4,35.8,25.6,32.8,25.3,31.4,23.6,32.3,14.8,30.5,10.5,27,4.6,22.7
"37","Bageshwar","Uttarakhand",2020,7,2878,2612,416,0.52,4.49,0.92,0.92,6.34,224.75,0.9812,0.0188,0,0.2583,0.0198,0.0277,0.6942,0.0974,0.9019,7e-04,0.1082,1.82,0.0408,-0.2,0.1133,1.55,0.0491,0.61,0.1023,0.99,0.3409,1.24,0.7089,1.59,0.8127,2.09,0.1299,-0.16,0,-1,0.0016,-0.75,0.0045,-0.77,20.377,31508,20.58,44.896,42.25,55.99,9031,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0.0123076923076923,-109.2,-41.8,-114.3,-50.1,-103.3,-341.9,-709.9,-813.7,-130.9,-1,-2.6,-5.5,NA,NA,NA,NA,12.6,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Bahraich","Uttar Pradesh",2019,1020,44976,47047,749,33.11,357.4,32.39,32.39,422.18,17869.83,0.9071,0.0925,4e-04,0.035,0.0067,0.2852,0.6731,0.3223,0.6331,0.0446,0.0265,0.78,0.0733,3.07,0.0051,-0.52,0.0086,-0.21,0.0017,-0.96,0.1306,-0.2,0.5339,0.59,0.1942,-0.34,0.2245,0.04,0.0018,-0.96,0,-1,0.0375,3.17,267.683,2237260,105.11,598.159,504.57,1462.64,29720,0.028,0.017,0.012,0.007,0.023,0.142,0.361,0.285,0.21,0.083,0.002,0.007,1.177,0.065620231087857,-0.0535714285714286,3.31176470588235,-0.575,0.228571428571429,-0.926086956521739,-0.080281690140845,0.478947368421053,-0.31859649122807,0.0690476190476191,-0.978313253012048,-1,4.35714285714286,7.53888888888889,19.8222222222222,10.4444444444444,21.45,15.0944444444444,30.6333333333333,22.1555555555556,38.0277777777778,25.5777777777778,41.5611111111111,27.6666666666667,39.9333333333333,26.3388888888889,34.15,24.6944444444444,31.5277777777778,20.8722222222222,26.5777777777778,19.5722222222222,29.7277777777778,11.2388888888889,20.9944444444444,4.85555555555556,10.9555555555556
"39","Bahraich","Uttar Pradesh",2018,1029,71002,73841,339,53.91,512.19,536.53,536.53,1585.25,25609.71,0.9101,0.0897,2e-04,0.0532,0.0051,0.1628,0.7789,0.3262,0.6161,0.0577,0.0016,-0.92,0.017,0.06,0,-1,0.0449,3.99,0.0481,0.46,0.1021,-0.34,0.491,0.46,0.5654,0.9,0.0773,-0.62,0,-1,0,-1,0,-1,270.088,2256601,103.79,598.159,504.57,1462.64,29720,0.028,0.017,0.012,0.007,0.023,0.142,0.361,0.285,0.21,0.083,0.002,0.007,1.177,0.106843450859147,-0.942857142857143,0,-1,5.41428571428571,1.09130434782609,-0.280985915492958,0.3601108033241,0.983859649122807,-0.631904761904762,-1,-1,-1,6.72777777777778,19.7944444444444,11.7777777777778,27.1333333333333,16.3722222222222,34.1722222222222,21.2777777777778,37.5666666666667,25.2333333333333,39.5833333333333,27.6777777777778,39.4833333333333,24.6666666666667,34.0166666666667,25.4777777777778,32.3555555555556,24.0444444444444,32.8055555555556,18.7833333333333,33.2444444444444,13.6833333333333,28.7333333333333,8.25555555555556,23.5277777777778
"40","Bahraich","Uttar Pradesh",2020,1027,37526,40815,198,27.84,369,528.33,528.33,1425.66,18450.16,0.9123,0.0873,4e-04,0.0265,0.0052,0.3086,0.6597,0.3932,0.5343,0.0725,0.0461,2.09,0.0327,0.81,0.0594,4.5,0.0111,0.02,0.103,1.53,0.2406,0.48,0.4322,0.29,0.2149,-0.27,0.0755,-0.65,0,-1,0.0058,0.93,0,-1,309.404,5414566,106.7,598.159,504.57,1462.64,29720,0.028,0.017,0.012,0.007,0.023,0.142,0.361,0.285,0.21,0.083,0.002,0.007,1.177,0.0551756941554195,0.646428571428571,0.923529411764706,3.95,0.585714285714286,3.47826086956522,0.694366197183099,0.197229916897507,-0.245964912280702,-0.640476190476191,-1,1.9,-1,9.4,20.2,11.2,25.1,16.8,29.3,21.5,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Balaghat","Madhya Pradesh",2019,686,63732,73585,805,83.79,468.35,508.6,508.6,1485.55,23419.54,0.7821,0.2173,6e-04,0.0371,0.0906,0.8388,0.0335,0.1378,0.8078,0.0544,0.0286,0.5,0.018,0.1,0.0179,0.35,4e-04,-0.91,0,-1,0.0351,-0.82,0.3536,-0.23,0.4471,-0.01,0.4484,1.05,0.0204,-0.58,0.0015,-0.87,0.0073,-0.64,328.335,716952.33,10.1,328.335,457.84,725.4,17539,0.02,0.035,0.025,0.019,0.014,0.191,0.508,0.45,0.126,0.061,0.016,0.009,1.474,0.18301153241307,0.43,-0.485714285714286,-0.284,-0.978947368421053,-1,-0.816230366492147,-0.303937007874016,-0.00644444444444447,2.55873015873016,-0.665573770491803,-0.90625,-0.188888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,29.3,19.6,29.9,NA,NA,NA,NA
"42","Ballia","Uttar Pradesh",2020,825,25242,26176,152,16.87,205.79,325.65,325.65,857.09,10289.5,0.9333,0.0667,0,0.0041,0.002,0.0858,0.9081,0.0799,0.8698,0.0503,0.002,-0.79,0.0083,-0.25,0.018,2.67,0.0024,-0.68,0.045,0.75,0.2035,0.72,0.3011,0.06,0.1353,-0.42,0.2201,0.42,0.0043,-0.89,8e-04,-0.83,0,-1,157.12,500187,85.79,458.284,341.71,940.79,27299,0.018,0.016,0.011,0.009,0.021,0.143,0.294,0.3,0.217,0.048,0.007,0.003,1.085,0.0493693482777794,-0.888888888888889,-0.48125,0.636363636363636,-0.733333333333333,1.14285714285714,0.423076923076923,0.0241496598639458,-0.549,0.0142857142857142,-0.910416666666667,-0.885714285714286,-1,9.4,20.2,11.2,25.1,16.8,29.3,21.5,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Ballia","Uttar Pradesh",2018,739,28349,29016,478,30.12,244.03,495.15,495.15,1234.33,12201.43,0.9386,0.0611,3e-04,0.0198,0.0057,0.1602,0.8143,0.1494,0.7905,0.0601,0,-1,0.0045,-0.47,0.0031,-0.53,0.0203,2.82,0.0142,-0.3,0.0243,-0.78,0.1917,-0.34,0.1469,-0.44,0.066,-0.6,0,-1,0,-1,0,-1,157.296,698228,77.73,458.284,341.71,940.79,27299,0.018,0.016,0.011,0.009,0.021,0.143,0.294,0.3,0.217,0.048,0.007,0.003,1.085,0.0881449182054959,-1,-0.71875,-0.718181818181818,1.25555555555556,-0.323809523809524,-0.83006993006993,-0.347959183673469,-0.510333333333333,-0.695852534562212,-1,-1,-1,6.72777777777778,19.7944444444444,11.7777777777778,27.1333333333333,16.3722222222222,34.1722222222222,21.2777777777778,37.5666666666667,25.2333333333333,39.5833333333333,27.6777777777778,39.4833333333333,24.6666666666667,34.0166666666667,25.4777777777778,32.3555555555556,24.0444444444444,32.8055555555556,18.7833333333333,33.2444444444444,13.6833333333333,28.7333333333333,8.25555555555556,23.5277777777778
"44","Ballia","Uttar Pradesh",2019,738,16873,18027,199,15.37,159.83,292.75,292.75,745.33,7991.71,0.9244,0.0754,2e-04,0.0091,0.0068,0.1656,0.8185,0.1593,0.7767,0.064,0.0074,-0.23,0.0057,-0.48,0.0049,0,0.0014,-0.81,0.0052,-0.8,0.0924,-0.22,0.5038,0.78,0.1317,-0.43,0.3896,1.52,0.0243,-0.36,0,-1,0.0149,3.67,156.214,724310,76.78,458.284,341.71,940.79,27299,0.018,0.016,0.011,0.009,0.021,0.143,0.294,0.3,0.217,0.048,0.007,0.003,1.085,0.0449796611161511,-0.588888888888889,-0.64375,-0.554545454545454,-0.844444444444444,-0.752380952380952,-0.353846153846154,0.713605442176871,-0.561,0.795391705069124,-0.49375,-1,3.96666666666667,7.53888888888889,19.8222222222222,10.4444444444444,21.45,15.0944444444444,30.6333333333333,22.1555555555556,38.0277777777778,25.5777777777778,41.5611111111111,27.6666666666667,39.9333333333333,26.3388888888889,34.15,24.6944444444444,31.5277777777778,20.8722222222222,26.5777777777778,19.5722222222222,29.7277777777778,11.2388888888889,20.9944444444444,4.85555555555556,10.9555555555556
"45","Banaskantha","Gujarat",2018,2,31,31,0,0.03,0.46,0.15,0.15,0.76,10.8,0.9677,0.0323,0,0,0,0.0645,0.9355,0.0323,0.9677,0,0,-1,0,-1,0,-1,0,-1,0,-1,0.0321,-0.49,0.123,-0.44,0.0543,-0.7,0.0051,-0.95,0,-1,0,-1,0,-1,341.183,780221,19.44,469.6,788.58,1675.44,22164,0.002,0.004,0.001,0.001,0.009,0.043,0.264,0.229,0.089,0.007,0.002,0.002,0.652,3.80430647492962e-05,-1,-1,-1,-1,-1,-0.253488372093023,-0.534090909090909,-0.762882096069869,-0.942696629213483,-1,-1,-1,11.6,28.9,15.4,32.3,19.7,36.8,24,39.9,27.4,42.1,28.6,39.7,26.8,33.6,25.7,32.6,24.3,34.2,22.2,38.5,17.1,34.8,11.1,28.3
"46","Banda","Uttar Pradesh",2018,467,38620,52349,366,70.96,272.43,694.07,694.07,1660.57,13621.87,0.9251,0.0744,5e-04,0.0297,0.0013,0.1547,0.8143,0.2569,0.638,0.1051,0,-1,0.0046,-0.6,0,-1,0.0117,1.61,0.0643,4.31,0.0449,-0.51,0.3027,0.16,0.2738,-0.13,0.1513,-0.11,0,-1,0,-1,0,-1,115.481,197525,64.49,551.878,433.15,701.49,25620,0.023,0.013,0.01,0.002,0.007,0.072,0.28,0.38,0.142,0.07,0.004,0.002,1.005,0.163823155950594,-1,-0.646153846153846,-1,4.85,8.18571428571429,-0.376388888888889,0.0810714285714284,-0.279473684210526,0.0654929577464791,-1,-1,-1,6.72777777777778,19.7944444444444,11.7777777777778,27.1333333333333,16.3722222222222,34.1722222222222,21.2777777777778,37.5666666666667,25.2333333333333,39.5833333333333,27.6777777777778,39.4833333333333,24.6666666666667,34.0166666666667,25.4777777777778,32.3555555555556,24.0444444444444,32.8055555555556,18.7833333333333,33.2444444444444,13.6833333333333,28.7333333333333,8.25555555555556,23.5277777777778
"47","Banda","Uttar Pradesh",2020,465,28011,34552,175,29.12,212.53,1017.97,1017.97,2248.47,10626.71,0.9114,0.0882,4e-04,0.0227,0.005,0.3399,0.6324,0.1955,0.732,0.0725,0.0441,2.06,0,-1,0.0126,0.8,0.0329,5.44,0.0396,2.11,0.2566,1.49,0.1421,-0.44,0.2401,-0.21,0.1071,-0.42,0,-1,0.0015,-0.75,0,-1,122.577,239802,30.03,551.878,433.15,701.49,25620,0.023,0.013,0.01,0.002,0.007,0.072,0.28,0.38,0.142,0.07,0.004,0.002,1.005,0.0672284428027242,0.917391304347826,-1,0.26,15.45,4.65714285714286,2.56388888888889,-0.4925,-0.368157894736842,-0.245774647887324,-1,-0.625,-1,9.4,20.2,11.2,25.1,16.8,29.3,21.5,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Banda","Uttar Pradesh",2019,464,27440,34932,14004,33.35,234.9,577.6,577.6,1390.1,11745.08,0.8879,0.1117,4e-04,0.0403,0.0099,0.4205,0.5293,0.1335,0.8169,0.0496,0.0048,-0.67,0.0043,-0.67,0,-1,0.0073,0.43,3e-04,-0.98,0.0136,-0.87,0.4089,0.6,0.2195,-0.27,0.3128,0.7,0.0599,1.07,0,-1,0.0087,-0.05,113.66,234704,68.05,551.878,433.15,701.49,25620,0.023,0.013,0.01,0.002,0.007,0.072,0.28,0.38,0.142,0.07,0.004,0.002,1.005,0.0769941128939167,-0.791304347826087,-0.669230769230769,-1,2.65,-0.957142857142857,-0.811111111111111,0.460357142857143,-0.422368421052632,1.20281690140845,-0.144285714285714,-1,3.35,7.53888888888889,19.8222222222222,10.4444444444444,21.45,15.0944444444444,30.6333333333333,22.1555555555556,38.0277777777778,25.5777777777778,41.5611111111111,27.6666666666667,39.9333333333333,26.3388888888889,34.15,24.6944444444444,31.5277777777778,20.8722222222222,26.5777777777778,19.5722222222222,29.7277777777778,11.2388888888889,20.9944444444444,4.85555555555556,10.9555555555556
"49","Bankura","West Bengal",2018,198,142741,60845,92275,83.93,0,1189.78,283.32,1473.1,45323.16,0.9286,0.0712,2e-04,0.0504,0.0167,0.0617,0.8712,0.2373,0.6048,0.1579,0,-1,1e-04,-0.99,0.0091,-0.59,0.1496,3.12,0.0765,0.14,0.235,0.09,0.3289,0.08,0.3154,0.09,0.151,-0.38,0.0276,-0.74,5e-04,-0.95,0.0406,3.27,0.677,1029,22.68,4.953,657.61,1130.75,27102,0.02,0.022,0.013,0.025,0.061,0.192,0.33,0.32,0.259,0.116,0.013,0.002,1.373,0.127628837760983,-1,-0.995454545454545,-0.3,4.984,0.254098360655738,0.223958333333333,-0.00333333333333347,-0.0143750000000002,-0.416988416988417,-0.762068965517241,-0.961538461538461,19.3,4.01111111111111,10.9777777777778,6.54444444444444,13.1444444444444,18.6555555555556,29.7611111111111,10.2,15.2,8.21111111111111,11.0222222222222,23.5722222222222,30.8277777777778,8.66666666666667,10.9,8.61111111111111,10.9666666666667,8.47777777777778,11.0444444444444,6.97777777777778,10.7888888888889,5.51111111111111,10.1222222222222,3.82222222222222,8.64444444444444
"50","Banswara","Rajasthan",2019,336,39696,57365,2018,46.23,651.13,388,388,1427.13,26764.25,0.9285,0.0712,3e-04,0.0351,0.6884,0.1839,0.0926,0.1756,0.5249,0.2995,0,-1,0,-1,0,-1,0,-1,0,-1,0.1095,0.09,0.216,-0.25,0.4249,0.35,0.4733,2.35,0.0611,2.07,7e-04,-0.94,0.0019,-0.33,244.522,270120,13.95,246.233,339.15,534.79,24965,0.004,0.002,0.003,0.001,0.006,0.096,0.313,0.313,0.172,0.018,0.007,0.003,0.938,0.136311366651924,-1,-1,-1,-1,-1,0.140625,-0.309904153354633,0.357507987220447,1.75174418604651,2.39444444444444,-0.9,-0.366666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7125,21.7625,22.95,31.15,15.675,25.5375,NA,NA,NA,NA
"51","Banswara","Rajasthan",2018,330,33870,45917,25,36.46,512.35,577.71,577.71,1667.77,21176.33,0.9439,0.0558,3e-04,0.0342,0.7092,0.1571,0.0995,0.2412,0.4495,0.3093,0,-1,0,-1,0,-1,0,-1,0,-1,0.1671,0.71,0.2564,-0.1,0.2571,-0.15,0.1277,-0.13,0,-1,0,-1,0,-1,239.642,329514,13.99,246.233,339.15,534.79,24965,0.004,0.002,0.003,0.001,0.006,0.096,0.313,0.313,0.172,0.018,0.007,0.003,0.938,0.10750405425328,-1,-1,-1,-1,-1,0.740625,-0.180830670926518,-0.178594249201278,-0.257558139534884,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Bara Banki","Uttar Pradesh",2019,1165,95794,95727,8145,56.4,546.58,903.07,903.07,2352.72,27328.87,0.9151,0.0844,5e-04,0.1106,0.0073,0.4569,0.4252,0.4892,0.4904,0.0204,0.0234,0.66,0.0297,0.97,0.0029,-0.56,0.0012,-0.79,0,-1,0.0418,-0.64,0.4708,0.68,0.2856,0.13,0.4327,1.09,0.013,-0.7,0,-1,0.0188,1.45,205.455,1347470,106.96,494.263,430.73,1321.23,27391,0.026,0.016,0.011,0.005,0.016,0.113,0.327,0.313,0.2,0.053,0.002,0.005,1.089,0.130940496366633,-0.1,0.85625,-0.736363636363636,-0.76,-1,-0.630088495575221,0.439755351681957,-0.0875399361022364,1.1635,-0.754716981132076,-1,2.76,7.53888888888889,19.8222222222222,10.4444444444444,21.45,15.0944444444444,30.6333333333333,22.1555555555556,38.0277777777778,25.5777777777778,41.5611111111111,27.6666666666667,39.9333333333333,26.3388888888889,34.15,24.6944444444444,31.5277777777778,20.8722222222222,26.5777777777778,19.5722222222222,29.7277777777778,11.2388888888889,20.9944444444444,4.85555555555556,10.9555555555556
